transaction_id,customer_id,transaction_date,category,item,quantity,unit_price,discount,total_spent,payment_method,location,region,customer_segment,rating,returned
TXN-105380,CUST-3085,2022-09-11,Toys & Games,Action Figure Set,6,32.85,0.25,147.83,Cash,UNKNOWN,South,VIP,1.5,0.0
TXN-100194,CUST-3317,2023-11-10,Home & Kitchen,Coffee Maker,7,69.99,0.19,396.84,Credit Card,Mobile App,North,Premium,1.8,1.0
TXN-102172,CUST-3820,2023-03-27,Automotive,Jump Starter,6,77.49,0.09,423.1,PayPal,Mobile App,North,New,1.5,0.0
TXN-102635,CUST-3256,2023-03-12,Home & Kitchen,Kitchen Knife Set,2,86.63,0.24,131.68,Cash,In-Store,West,VIP,4.6,1.0
TXN-103446,CUST-2137,2023-06-23,Clothing,Cap,7,20.41,0.16,120.01,Debit Card,Online,East,New,5.0,1.0
TXN-107925,CUST-3827,2023-01-14,Beauty & Personal Care,Body Lotion,10,16.88,0.06,158.67,Debit Card,In-Store,Central,Regular,1.3,0.0
TXN-107651,CUST-4604,2022-02-01,Clothing,Running Shoes,4,88.38,0.08,325.24,Credit Card,Online,East,VIP,1.5,0.0
TXN-102945,CUST-2799,2022-10-22,Clothing,Sunglasses,5,$36.46,0.2,145.84,Credit Card,Mobile App,South,Premium,4.4,0.0
TXN-105469,CUST-3287,2022-12-04,Toys & Games,Board Game Pack,10,32.14,0.02,314.97,Cash,Mobile App,East,VIP,1.1,0.0
TXN-102519,CUST-3793,2023-11-14,Sports & Outdoors,Treadmill,10,609.79,0.1,5488.11,Credit Card,Mobile App,South,Premium,1.3,0.0
TXN-101532,CUST-4713,10-01-2023,Clothing,Yoga Pants,4,41.49,0.26,122.81,Debit Card,Mobile App,Central,VIP,2.8,1.0
TXN-105605,CUST-1975,2022-10-24,Electronics,Tablet,5,354.63,0.05,1684.49,PayPal,In-Store,West,Regular,4.1,0.0
TXN-106285,CUST-3531,2024-12-17,Home & Kitchen,Vacuum Cleaner,7,$216.78,0.06,1426.41,Bank Transfer,Mobile App,West,Regular,1.4,0.0
TXN-101050,CUST-4802,2023-10-08,Electronics,Wireless Headphones,2,151.19,0.1,272.14,Cash,Mobile App,South,Premium,2.2,0.0
TXN-107462,CUST-1421,2024-06-21,Toys & Games,Play-Doh Kit,7,24.46,0.04,164.37,Cash,In-Store,South,VIP,1.2,0.0
TXN-103780,CUST-1186,2022-09-17,Electronics,Wireless Headphones,6,136.03,0.27,595.81,Debit Card,Online,Central,Regular,4.5,0.0
TXN-106171,CUST-3071,2022-08-27,Clothing,Hoodie,9,46.45,0.24,317.72,Credit Card,In-Store,South,,2.4,0.0
TXN-105475,CUST-1381,2022-09-19,Sports & Outdoors,Dumbbells Set,2,91.97,0.17,152.67,Debit Card,Online,Central,New,4.3,0.0
TXN-106664,CUST-2316,2022-01-06,Automotive,Car Air Freshener,9,$10.4,0.13,81.43,Debit Card,In-Store,North,New,3.7,0.0
TXN-104346,CUST-1223,2022-01-14,Clothing,Denim Jeans,1,63.13,0.15,53.66,Credit Card,Online,Central,Regular,4.8,0.0
TXN-109612,CUST-2208,2024-12-17,Clothing,Backpack,3,59.07,0.0,177.21,Credit Card,Mobile App,East,VIP,1.5,1.0
TXN-105146,CUST-4970,2022-08-04,Books,Business Analytics,2,38.53,0.09,70.12,Debit Card,In-Store,West,Regular,2.2,1.0
TXN-102242,CUST-4971,2023-03-01,Beauty & Personal Care,Beard Trimmer,3,48.47,0.06,136.69,Debit Card,Mobile App,West,VIP,,0.0
TXN-107771,CUST-4109,2024-04-16,Sports & Outdoors,Sleeping Bag,9,74.57,0.03,651.0,Debit Card,In-Store,Central,VIP,3.7,0.0
TXN-104497,CUST-4789,2024-08-04,Clothing,Yoga Pants,9,48.18,0.19,351.23,Bank Transfer,Mobile App,North,VIP,1.4,0.0
TXN-108616,CUST-4203,2022-03-02,Clothing,Sneakers,9,74.37,0.05,635.86,Bank Transfer,Mobile App,North,Premium,,1.0
TXN-105435,CUST-4572,2023-02-11,Sports & Outdoors,Resistance Bands,4,$21.88,0.06,82.27,Bank Transfer,Online,West,Premium,2.6,0.0
TXN-100023,CUST-4608,2023-12-16,Clothing,Running Shoes,9,90.67,0.08,750.75,Credit Card,In-Store,East,VIP,1.6,1.0
TXN-107029,CUST-3729,2022-11-29,Beauty & Personal Care,Shampoo Set,8,26.7,0.09,194.38,Credit Card,Online,North,Premium,1.4,0.0
TXN-100516,CUST-3859,2023-07-07,Toys & Games,Card Game Bundle,5,15.08,0.13,65.6,Bank Transfer,Mobile App,Central,Premium,4.2,0.0
TXN-108095,CUST-2178,2023-07-11,Toys & Games,Jigsaw Puzzle,8,19.11,0.0,152.88,Debit Card,In-Store,West,VIP,1.2,0.0
TXN-102768,CUST-4754,2023-11-16,Sports & Outdoors,Tennis Racket,9,69.97,0.13,547.87,Bank Transfer,In-Store,,Regular,4.0,0.0
TXN-104266,CUST-4504,2023-02-18,Automotive,Seat Covers Set,5,51.1,0.06,240.17,Credit Card,Online,North,Premium,1.0,1.0
TXN-101933,CUST-4504,16-05-2023,Sports & Outdoors,Jump Rope,2,16.03,0.16,26.93,Credit Card,Mobile App,North,Premium,1.7,1.0
TXN-109132,CUST-1865,2024-10-31,Home & Kitchen,Desk Lamp,2,34.34,0.3,48.08,,Online,North,Premium,1.6,0.0
TXN-108719,CUST-3701,2022-05-25,Books,SQL Mastery,8,34.63,0.21,218.86,Cash,Online,North,New,2.1,0.0
TXN-108131,CUST-3881,2022-02-05,Clothing,Denim Jeans,4,60.6,0.14,208.46,PayPal,Mobile App,North,Regular,1.8,0.0
TXN-102443,CUST-4403,2022-09-12,Automotive,Dash Cam,10,96.71,0.25,725.32,Credit Card,Mobile App,Central,Premium,3.9,0.0
TXN-105845,CUST-4418,2023-08-25,Automotive,Car Phone Mount,9,19.1,,147.83,Cash,Mobile App,North,VIP,4.7,1.0
TXN-102731,CUST-3275,2024-03-22,Clothing,Dress Shirt,9,41.84,0.07,350.2,PayPal,Online,West,New,3.9,0.0
TXN-104302,CUST-1084,2022-07-17,Home & Kitchen,Kitchen Knife Set,10,92.48,0.24,702.85,Bank Transfer,Mobile App,South,Premium,4.0,1.0
TXN-103561,CUST-3281,23/04/2023,Books,Deep Work,9 units,16.57,0.05,141.67,PayPal,Mobile App,Central,Premium,5.0,1.0
TXN-106635,CUST-4536,2024-11-20,Automotive,Car Vacuum,8,37.88,0.24,230.31,Debit Card,Mobile App,Central,Premium,4.0,0.0
TXN-109802,CUST-2588,2022-12-25,Toys & Games,Chess Set,7,36.77,0.25,193.04,Cash,In-Store,Central,Regular,3.7,0.0
TXN-101039,CUST-4856,2024-09-09,Beauty & Personal Care,Perfume Set,3,82.33,0.1,222.29,Bank Transfer,Online,North,New,3.8,0.0
TXN-103688,CUST-4021,2022-08-03,Sports & Outdoors,Yoga Mat,9,28.35,0.09,232.19,PayPal,Mobile App,West,New,4.2,1.0
TXN-103021,CUST-4017,2024-03-20,Sports & Outdoors,Jump Rope,3,15.72,0.05,44.8,Debit Card,Mobile App,East,Premium,1.4,1.0
TXN-100145,CUST-4380,2022-03-26,Home & Kitchen,Cookware Set,10,154.75,0.1,1392.75,Credit Card,In-Store,North,VIP,3.6,1.0
TXN-104241,CUST-4839,2022-10-27,Sports & Outdoors,Protein Powder,8,50.2,0.23,309.23,Cash,Online,West,New,4.8,0.0
TXN-108790,CUST-3168,2022-03-06,Home & Kitchen,Desk Lamp,3,$33.85,0.16,85.3,Bank Transfer,Online,West,VIP,3.0,1.0
TXN-101683,CUST-2243,2024-03-07,Automotive,Car Phone Mount,5,19.02,0.14,81.79,Bank Transfer,Online,East,VIP,3.4,1.0
TXN-106459,CUST-4335,2022-02-19,Electronics,Wireless Headphones,5,152.08,0.23,585.51,Debit Card,Online,Central,New,3.8,1.0
TXN-101180,CUST-3777,2024-03-25,Automotive,Dash Cam,3,94.16,0.06,265.53,PayPal,In-Store,North,New,2.7,0.0
TXN-105995,CUST-1738,2023-10-02,Automotive,USB Car Charger,4,14.86,0.01,58.85,Bank Transfer,Mobile App,East,Regular,2.8,0.0
TXN-107947,CUST-2828,2023-02-21,Home & Kitchen,Blender,3,54.39,0.18,133.8,Bank Transfer,Mobile App,East,VIP,1.2,0.0
TXN-105282,CUST-1601,2022-09-18,Toys & Games,Nerf Blaster,2,24.11,,42.92,Cash,Online,East,Regular,4.3,1.0
TXN-102552,CUST-2430,2022-08-20,Beauty & Personal Care,Electric Toothbrush,2,12327.37,0.12,80.17,Cash,Online,East,Regular,4.8,0.0
TXN-107134,CUST-2783,2022-06-06,Electronics,Webcam,6,96.19,0.19,467.48,Cash,In-Store,Central,Premium,3.6,1.0
TXN-106420,CUST-1623,2024-05-17,Beauty & Personal Care,Shampoo Set,7,22.92,,117.12,Credit Card,Online,East,VIP,3.7,1.0
TXN-105501,CUST-1966,2023-12-28,Electronics,Wireless Headphones,1,153.03,0.15,130.08,Bank Transfer,Mobile App,Central,New,1.1,0.0
TXN-108011,CUST-2773,07-01-2024,Books,Data Structures,1,47.71,0.0,47.71,Credit Card,Online,North,Regular,4.2,1.0
TXN-103700,CUST-2656,2022-12-27,Clothing,Running Shoes,9,95.0,0.16,718.2,PayPal,In-Store,West,Regular,1.1,1.0
TXN-104098,CUST-4081,2024-09-18,Books,Deep Work,8,17.06,0.2,109.18,Cash,Online,West,Regular,1.5,
TXN-100506,CUST-1177,2024-07-17,Sports & Outdoors,Treadmill,10,570.16,0.24,4333.22,Credit Card,Mobile App,North,Premium,1.6,0.0
TXN-108046,CUST-1597,2024-02-24,Sports & Outdoors,Yoga Mat,4,28.2,0.24,85.73,Cash,In-Store,South,VIP,1.1,0.0
TXN-106230,CUST-3448,2022-10-08,Sports & Outdoors,Resistance Bands,2,19.63,0.13,34.16,Bank Transfer,Online,Central,Regular,3.6,
TXN-107828,CUST-3537,2023-12-19,Beauty & Personal Care,Beard Trimmer,1pcs,45.08,0.19,36.51,Debit Card,In-Store,East,New,3.3,0.0
TXN-108246,CUST-4161,2024-01-20,Clothing,Hoodie,5,47.39,0.16,199.04,,Online,Central,Regular,3.3,0.0
TXN-104844,CUST-4613,2023-01-17,Automotive,Car Vacuum,1,$40.73,0.25,30.55,PayPal,Mobile App,South,Regular,,0.0
TXN-100524,CUST-4976,2024-02-01,Home & Kitchen,Blender,5,56.05,0.07,260.63,Debit Card,In-Store,South,VIP,2.1,0.0
TXN-107871,CUST-3945,2022-09-30,Sports & Outdoors,Protein Powder,7,53.51,0.13,325.88,PayPal,Mobile App,East,Premium,1.1,0.0
TXN-109793,CUST-3751,2024-12-27,Electronics,Smartphone,3,701.66,0.03,2041.83,Credit Card,In-Store,East,VIP,4.0,
TXN-102493,CUST-1507,2023-03-29,Electronics,Monitor,7,276.7,0.21,1530.15,PayPal,Online,Central,New,4.3,0.0
TXN-108951,CUST-4773,01-09-2024,Books,Business Analytics,1 units,34.38,0.14,29.57,Debit Card,Mobile App,East,Regular,2.6,0.0
TXN-104295,CUST-3587,2024-10-18,Books,Data Structures,1,52.63,0.26,38.95,Credit Card,In-Store,Central,Premium,1.9,0.0
TXN-101693,CUST-1039,2023-02-07,Clothing,Yoga Pants,8,47.64,0.16,320.14,Debit Card,Mobile App,West,Premium,2.3,0.0
TXN-107637,CUST-1610,2024-01-01,Sports & Outdoors,Resistance Bands,4,18.17,0.02,71.23,PayPal,In-Store,South,VIP,,0.0
TXN-106409,CUST-2258,2024-11-29,Electronics,Smart Watch,8,225.39,0.28,1298.25,Cash,Online,,VIP,3.1,0.0
TXN-100668,CUST-2190,2022-10-19,Books,Python for Data Science,1,36.58,0.17,30.36,PayPal,In-Store,Central,VIP,1.2,0.0
TXN-108321,CUST-3284,2024-02-25,Sports & Outdoors,Resistance Bands,3,20.91,0.15,53.32,Cash,Online,North,Premium,4.3,0.0
TXN-107298,CUST-4590,2022-03-14,Home & Kitchen,Vacuum Cleaner,10,214.83,0.27,1568.26,Debit Card,Mobile App,West,Premium,1.0,0.0
TXN-103670,CUST-4453,2022-02-02,Clothing,Cap,10,20.08,0.0,200.8,Bank Transfer,In-Store,West,VIP,,0.0
TXN-108269,CUST-3817,2022-04-08,Automotive,Jump Starter,10,76.97,0.15,654.25,Debit Card,In-Store,South,Premium,1.1,0.0
TXN-102718,CUST-1873,2024-05-04,Automotive,USB Car Charger,6,16.41,,72.86,Debit Card,Mobile App,Central,Premium,1.8,0.0
TXN-108015,CUST-2392,2024-06-27,Electronics,Webcam,2,87.16,0.14,149.92,Credit Card,Mobile App,West,UNKNOWN,1.1,0.0
TXN-105554,CUST-2283,2023-05-21,Automotive,Dash Cam,7,89.78,0.11,559.33,PayPal,Mobile App,North,Premium,4.3,1.0
TXN-105481,CUST-4451,2022-05-27,Beauty & Personal Care,Hair Dryer,2,39.66,0.14,68.22,Bank Transfer,Online,West,Regular,3.8,0.0
TXN-107054,CUST-1489,2024-09-30,Automotive,Car Phone Mount,3,21.58,0.08,59.56,Credit Card,In-Store,North,Premium,3.0,0.0
TXN-107039,CUST-4512,2022-04-25,Automotive,Steering Wheel Cover,8,25.34,0.14,174.34,Cash,In-Store,South,New,3.1,0.0
TXN-104355,CUST-2115,2023-07-11,Toys & Games,Card Game Bundle,9,14.28,0.02,125.95,Credit Card,Mobile App,South,New,2.4,0.0
TXN-101256,CUST-1567,2023-08-06,Beauty & Personal Care,Beard Trimmer,2,48.02,0.25,72.03,Credit Card,Online,Central,VIP,1.6,1.0
TXN-102194,CUST-4740,2024-08-28,Clothing,Dress Shirt,2,41.58,0.23,64.03,Credit Card,Online,North,New,2.0,1.0
TXN-106325,CUST-3152,2023-07-23,Beauty & Personal Care,Perfume Set,7,88.6,0.15,527.17,Bank Transfer,Mobile App,West,Regular,3.8,0.0
TXN-100098,CUST-2280,2022-07-14,Toys & Games,Card Game Bundle,7,15.97,0.12,98.38,PayPal,Online,East,VIP,4.8,0.0
TXN-108556,CUST-1166,2022-03-20,Automotive,Dash Cam,8,87.96,0.03,682.57,PayPal,Mobile App,Central,VIP,1.3,1.0
TXN-109173,CUST-4384,2023-07-25,Books,Machine Learning Basics,1,32.19,0.04,30.9,Credit Card,In-Store,West,UNKNOWN,2.7,0.0
TXN-106307,CUST-2677,2024-01-02,Sports & Outdoors,Jump Rope,6pcs,13.53,0.1,73.06,Debit Card,In-Store,East,VIP,3.5,0.0
TXN-107670,CUST-4534,2023-03-29,Home & Kitchen,Toaster Oven,1,84.02,0.27,61.33,Cash,Mobile App,West,New,3.1,
TXN-103378,CUST-1152,2022-05-12,Automotive,Car Phone Mount,10,19.57,0.27,142.86,Bank Transfer,Mobile App,West,VIP,1.7,0.0
TXN-105633,CUST-2632,2024-08-30,Electronics,Gaming Mouse,4,61.63,0.24,187.36,Cash,Mobile App,South,Regular,1.7,0.0
TXN-103019,CUST-4984,2023-10-05,Sports & Outdoors,Dumbbells Set,6,83.17,0.15,424.17,Credit Card,Mobile App,East,Regular,4.2,0.0
TXN-108123,CUST-3191,2024-10-28,Clothing,Hoodie,6,53.29,0.24,243.0,PayPal,In-Store,East,Premium,1.6,0.0
TXN-103226,CUST-2045,2023-06-08,Toys & Games,Drone Mini,-4,81.38,0.13,141.6,Bank Transfer,Mobile App,North,VIP,4.0,0.0
TXN-108834,CUST-1169,2024-11-09,Books,Atomic Habits,3,20.71,0.09,56.54,Credit Card,Online,West,Regular,,0.0
TXN-105202,CUST-2509,2024-08-06,Home & Kitchen,Bed Sheets Set,1,53.01,0.13,46.12,Debit Card,Mobile App,North,VIP,4.8,0.0
TXN-101805,CUST-1988,2022-02-26,Books,Deep Work,2,16.76,0.18,27.49,Bank Transfer,Online,South,Premium,2.9,0.0
TXN-105735,CUST-4093,2023-12-05,Home & Kitchen,Rice Cooker,5pcs,43.35,0.28,156.06,Bank Transfer,Mobile App,Central,New,2.3,0.0
TXN-107460,CUST-2405,2024-03-10,Electronics,Wireless Headphones,3,144.82,0.2,347.57,PayPal,Mobile App,,New,1.9,0.0
TXN-101010,CUST-4383,2023-08-10,Toys & Games,Jigsaw Puzzle,8,21.43,0.23,132.01,PayPal,In-Store,South,New,2.2,1.0
TXN-106744,CUST-4274,2023-05-02,Beauty & Personal Care,Electric Toothbrush,5,46.13,0.14,198.36,Bank Transfer,In-Store,South,Premium,2.8,0.0
TXN-104541,CUST-3512,2024-10-24,Clothing,Denim Jeans,6,58.26,0.28,251.68,Bank Transfer,In-Store,Central,Premium,3.8,0.0
TXN-109885,CUST-1513,2023-12-10,Electronics,Gaming Mouse,9,61.08,0.27,401.3,Credit Card,In-Store,West,New,3.1,0.0
TXN-100662,CUST-3610,2022-09-16,Clothing,Cap,4,21.15,0.27,61.76,Bank Transfer,Online,East,New,2.9,1.0
TXN-107718,CUST-1161,2024-12-10,Beauty & Personal Care,Lip Balm Pack,5,14.12,0.19,57.19,PayPal,In-Store,East,VIP,4.0,1.0
TXN-103520,CUST-3218,2023-12-13,Toys & Games,Remote Control Car,7,54.81,0.26,283.92,,Mobile App,South,New,4.4,0.0
TXN-106259,CUST-1518,2023-10-09,Home & Kitchen,Cookware Set,4,159.14,0.22,496.52,PayPal,In-Store,East,New,3.4,1.0
TXN-101581,CUST-1100,2022-05-09,Electronics,Bluetooth Speaker,8,85.03,0.28,489.77,Debit Card,Online,Central,Regular,1.1,0.0
TXN-105724,CUST-2939,2024-11-06,Automotive,Jump Starter,3,87.77,0.27,192.22,PayPal,Online,North,VIP,2.1,0.0
TXN-107705,CUST-1692,2023-02-21,Electronics,Gaming Mouse,5,65.0,0.16,273.0,Cash,Online,Central,New,1.8,0.0
TXN-106369,CUST-4773,2023-10-18,Books,Deep Work,8,19.36,0.01,153.33,Debit Card,In-Store,South,Premium,1.4,0.0
TXN-105507,CUST-2275,2024-12-10,Clothing,Sunglasses,5,34.87,0.0,174.35,PayPal,Mobile App,West,VIP,3.6,0.0
TXN-108447,CUST-2590,2022-12-22,Home & Kitchen,Bed Sheets Set,7,46.93,0.05,312.08,Credit Card,,North,Premium,2.9,0.0
TXN-105372,CUST-2244,2023-04-05,Electronics,Laptop,10,832.96,0.22,6497.09,Cash,Mobile App,West,Regular,4.9,0.0
TXN-100764,CUST-4060,2023-12-26,Clothing,Sunglasses,8,36.08,0.05,274.21,PayPal,In-Store,East,Premium,1.4,0.0
TXN-105323,CUST-2780,2022-03-13,Beauty & Personal Care,Lip Balm Pack,1,12.67,0.25,9.5,Credit Card,Mobile App,East,Regular,4.2,0.0
TXN-109281,CUST-1413,2023-11-17,Books,Data Structures,2,54.28,0.01,107.47,Credit Card,Mobile App,West,New,3.6,0.0
TXN-109361,CUST-2543,2023-12-08,Sports & Outdoors,Protein Powder,10,49.48,0.28,356.26,Credit Card,In-Store,Central,VIP,1.9,0.0
TXN-108241,CUST-3436,2024-06-11,Beauty & Personal Care,Shampoo Set,5,26.73,0.21,105.58,Credit Card,Mobile App,South,New,3.7,0.0
TXN-105078,CUST-1963,2022-10-28,Toys & Games,Remote Control Car,7,$46.23,0.15,275.07,Credit Card,Online,West,VIP,3.0,0.0
TXN-104549,CUST-3370,2023-10-03,Beauty & Personal Care,Beard Trimmer,1,49.17,0.11,43.76,Bank Transfer,In-Store,North,New,3.7,0.0
TXN-108211,CUST-1056,2024-03-02,Electronics,Gaming Mouse,9,55.71,0.06,471.31,Credit Card,Online,East,Regular,1.4,1.0
TXN-104998,CUST-4862,2022-10-01,Beauty & Personal Care,Shampoo Set,1,23.11,0.25,17.33,Cash,In-Store,North,Regular,4.6,
TXN-100122,CUST-4575,2022-10-11,Toys & Games,Chess Set,3,40.21,0.25,90.47,Debit Card,In-Store,West,VIP,,0.0
TXN-103354,CUST-2807,2022-09-18,Clothing,Denim Jeans,4,64.38,0.13,224.04,PayPal,Mobile App,Central,New,,0.0
TXN-102955,CUST-4855,2023-07-18,Clothing,Denim Jeans,4,61.34,0.27,179.11,Credit Card,Mobile App,East,VIP,1.2,0.0
TXN-106352,CUST-3943,2022-05-01,Automotive,Car Floor Mats,3,35.5,0.18,87.33,Bank Transfer,In-Store,West,New,3.2,0.0
TXN-100502,CUST-2704,2023-08-05,Automotive,Dash Cam,3,81.11,0.28,175.2,PayPal,Mobile App,South,Premium,1.6,0.0
TXN-108090,CUST-2126,2024-10-26,Toys & Games,Jigsaw Puzzle,4,20.29,0.23,62.49,Cash,Online,Central,Regular,1.6,0.0
TXN-105612,CUST-2700,2023-03-15,Sports & Outdoors,Resistance Bands,5,19.97,0.22,77.88,Credit Card,In-Store,West,ERROR,2.7,1.0
TXN-101248,CUST-4283,2023-09-08,Beauty & Personal Care,Face Serum,7,38.3,0.02,262.74,Debit Card,In-Store,South,Premium,4.4,0.0
TXN-105497,CUST-4075,2023-10-04,Sports & Outdoors,Treadmill,1,649.82,0.08,597.83,Debit Card,Online,West,VIP,1.6,0.0
TXN-105028,CUST-1780,2023-12-28,Electronics,Monitor,2,286.92,0.12,504.98,Credit Card,Mobile App,Central,Regular,3.8,0.0
TXN-107579,CUST-4742,2024-01-22,Home & Kitchen,Blender,6,57.92,0.03,337.09,Credit Card,In-Store,South,Premium,3.6,0.0
TXN-103385,CUST-1235,2022-04-17,Toys & Games,Action Figure Set,5,29.16,0.14,125.39,PayPal,Mobile App,Central,Premium,,0.0
TXN-108540,CUST-4986,2022-07-21,Books,The Pragmatic Programmer,9,48.69,0.17,363.71,PayPal,Online,North,Regular,4.4,1.0
TXN-100929,CUST-1302,2022-04-03,Books,The Pragmatic Programmer,10,45.81,0.03,444.36,Debit Card,Online,West,New,4.0,0.0
TXN-100041,CUST-1566,2022-06-15,Beauty & Personal Care,Hair Dryer,6,38.16,0.27,167.14,Cash,In-Store,West,Premium,3.8,0.0
TXN-108585,CUST-4519,2024-09-29,Books,Python for Data Science,10,43.15,0.1,388.35,Debit Card,Mobile App,West,,3.3,0.0
TXN-104669,CUST-1875,2022-09-20,Home & Kitchen,Bed Sheets Set,1,54.19,0.02,53.11,Cash,Mobile App,South,Regular,1.2,0.0
TXN-106124,CUST-4476,23-12-2023,Sports & Outdoors,Dumbbells Set,2,91.73,0.06,172.45,PayPal,In-Store,East,VIP,4.2,0.0
TXN-104247,CUST-4066,2023-12-31,Clothing,Dress Shirt,2,43.0,0.28,61.92,Bank Transfer,In-Store,West,Premium,,0.0
TXN-100374,CUST-4072,2023-03-31,Beauty & Personal Care,Face Serum,9,32.77,,271.34,Bank Transfer,In-Store,North,New,2.9,1.0
TXN-109694,CUST-2734,2022-09-12,Sports & Outdoors,Yoga Mat,7,28.92,0.21,159.93,Credit Card,Mobile App,North,VIP,3.1,
TXN-104107,CUST-2676,2024-08-12,Books,Business Analytics,10,38.59,0.14,331.87,Cash,Mobile App,East,New,3.8,1.0
TXN-109744,CUST-1423,2024-02-25,Sports & Outdoors,Tennis Racket,3,68.01,0.17,169.34,Credit Card,Mobile App,,,3.6,0.0
TXN-107915,CUST-3669,2023-02-24,Electronics,Monitor,9,295.99,0.05,2530.71,Credit Card,In-Store,North,Premium,2.1,0.0
TXN-102494,CUST-4726,2023-07-25,Beauty & Personal Care,Face Cream,1,28.48,0.08,26.2,Debit Card,In-Store,North,New,1.4,0.0
TXN-102649,CUST-1960,2024-11-20,Sports & Outdoors,Protein Powder,1,45.36,0.17,37.65,Debit Card,Mobile App,East,N/A,3.7,0.0
TXN-103522,CUST-1075,2023-07-04,Books,Python for Data Science,1,42.43,0.12,37.34,Bank Transfer,Online,,New,4.3,1.0
TXN-105718,CUST-2294,2022-07-23,Beauty & Personal Care,Face Cream,8,30.79,0.21,194.59,Debit Card,In-Store,West,VIP,3.0,0.0
TXN-104110,CUST-3485,2022-09-21,Toys & Games,Nerf Blaster,6,25.1,0.15,128.01,Debit Card,,West,Premium,4.1,0.0
TXN-106652,CUST-2053,2022-03-09,Books,Machine Learning Basics,9,35.92,0.14,278.02,Credit Card,Mobile App,East,VIP,4.7,0.0
TXN-102713,CUST-1027,2022-09-11,Sports & Outdoors,Cycling Helmet,4,61.96,0.04,237.93,Bank Transfer,In-Store,,VIP,4.7,0.0
TXN-103292,CUST-2187,2022-12-15,Beauty & Personal Care,Face Serum,2,$32.55,0.14,55.99,Cash,Online,West,New,3.0,0.0
TXN-103379,CUST-2715,2023-03-16,Toys & Games,Play-Doh Kit,1,24.98,0.29,17.74,Bank Transfer,In-Store,West,Premium,1.5,0.0
TXN-103662,CUST-1540,2024-05-12,Books,Python for Data Science,7,36.89,0.21,204.0,Debit Card,In-Store,North,VIP,4.4,1.0
TXN-105083,CUST-1761,2024-03-26,Automotive,Tire Inflator,7,43.88,0.03,297.95,Credit Card,In-Store,South,Premium,3.3,0.0
TXN-104431,CUST-4403,2022-07-27,Electronics,Monitor,4,296.11,0.11,1054.15,Debit Card,Mobile App,North,Regular,2.9,0.0
TXN-102282,CUST-1124,2022-10-27,Home & Kitchen,Desk Lamp,10,37.34,0.23,287.52,Bank Transfer,In-Store,East,New,3.3,0.0
TXN-101387,CUST-2653,2022-12-18,Automotive,Car Vacuum,6,43.3,0.12,228.62,Bank Transfer,In-Store,South,VIP,3.1,0.0
TXN-102203,CUST-4696,2024-11-11,Toys & Games,Card Game Bundle,10,14.62,0.12,128.66,PayPal,In-Store,South,New,3.2,0.0
TXN-100088,CUST-1475,2024-10-05,Toys & Games,Board Game Pack,1,32.47,0.09,29.55,Credit Card,In-Store,Central,Premium,2.6,0.0
TXN-103337,CUST-1912,2022-06-22,Home & Kitchen,Coffee Maker,10,67.03,0.05,636.78,PayPal,In-Store,,Premium,1.0,0.0
TXN-108048,CUST-3721,2024-08-14,Clothing,Hoodie,1,51.87,0.22,40.46,Credit Card,Online,North,VIP,3.4,0.0
TXN-105266,CUST-4510,2023-03-25,Home & Kitchen,Coffee Maker,3,73.25,0.0,219.75,Debit Card,Mobile App,North,Premium,4.9,
TXN-101963,CUST-1124,2023-04-03,Toys & Games,Lego Creator Set,6,74.76,0.22,349.88,Bank Transfer,Online,North,Premium,2.1,1.0
TXN-102435,CUST-3588,02-11-2023,Toys & Games,Remote Control Car,3,46.44,0.14,119.82,N/A,In-Store,North,Premium,1.5,0.0
TXN-100207,CUST-3756,2024-04-17,Sports & Outdoors,Jump Rope,2,15.88,0.25,23.82,PayPal,In-Store,East,Premium,2.0,0.0
TXN-103636,CUST-2805,2024-12-04,Home & Kitchen,Vacuum Cleaner,6 units,195.15,0.22,913.3,,Mobile App,South,New,1.1,0.0
TXN-100744,CUST-1503,2023-10-06,Home & Kitchen,Rice Cooker,1,46.75,0.17,38.8,Credit Card,UNKNOWN,Central,Premium,3.6,0.0
TXN-102271,CUST-2243,2024-12-06,Books,Business Analytics,1,40.32,0.24,30.64,Credit Card,In-Store,Central,New,2.3,1.0
TXN-100351,CUST-2801,2022-10-12,Automotive,USB Car Charger,1,16.15,0.15,13.73,Cash,,North,VIP,1.8,0.0
TXN-107097,CUST-4288,2023-02-18,Sports & Outdoors,Water Bottle,5,24.42,0.26,90.35,Credit Card,Mobile App,South,Regular,4.4,1.0
TXN-102084,CUST-1559,2023-03-21,Home & Kitchen,Kitchen Knife Set,6,$81.0,0.22,379.08,Cash,In-Store,West,New,2.9,1.0
TXN-100862,CUST-3028,2023-07-04,Toys & Games,Play-Doh Kit,4,22.5,,70.2,Cash,In-Store,South,VIP,3.5,1.0
TXN-100767,CUST-2779,2022-01-17,Electronics,Smart Watch,6,227.59,0.13,1188.02,PayPal,Online,East,New,1.3,0.0
TXN-101128,CUST-4705,2023-09-08,Toys & Games,Remote Control Car,9,49.69,0.2,357.77,Bank Transfer,Online,North,Premium,1.9,1.0
TXN-104972,CUST-2836,2023-08-26,Toys & Games,Chess Set,1,38.74,,38.35,Bank Transfer,Mobile App,East,New,4.0,1.0
