transaction_id,customer_id,transaction_date,category,item,quantity,unit_price,discount,total_spent,payment_method,location,region,customer_segment,rating,returned,year,month_year
TXN-105175,CUST-1354,2023-09-24,Sports & Outdoors,Sleeping Bag,3.0,83.0,0.14,214.14,Debit Card,Online,East,Regular,3.4,0,2023,2023-09
TXN-100974,CUST-2705,2024-04-05,Home & Kitchen,Rice Cooker,6.0,46.99,0.15,239.649,Credit Card,In-Store,South,Premium,3.9,0,2024,2024-04
TXN-100132,CUST-2119,2023-11-11,Beauty & Personal Care,Sunscreen SPF50,1.0,21.44,0.26,15.8656,Credit Card,Online,West,New,2.3600000000000003,0,2023,2023-11
TXN-104135,CUST-2868,2024-07-14,Automotive,Car Phone Mount,3.0,21.88,0.05,62.358,Debit Card,Mobile App,Central,Regular,1.5,0,2024,2024-07
TXN-101603,CUST-1955,2023-01-08,Electronics,Webcam,10.0,93.09,0.19,754.0290000000001,Credit Card,In-Store,North,Premium,1.5,0,2023,2023-01
TXN-107620,CUST-2806,2024-09-27,Automotive,Seat Covers Set,7.0,52.14,0.202,291.25404000000003,Debit Card,Online,North,Regular,3.7,0,2024,2024-09
TXN-109916,CUST-2506,2022-07-14,Books,Business Analytics,2.0,39.59,0.16,66.5112,Credit Card,Mobile App,East,New,2.7,0,2022,2022-07
TXN-108931,CUST-4068,2024-10-14,Clothing,Dress Shirt,10.0,37.53,0.22,292.73400000000004,PayPal,Mobile App,Central,New,4.6,0,2024,2024-10
TXN-107178,CUST-2440,2023-03-28,Home & Kitchen,Kitchen Knife Set,5.0,82.37,0.07,383.02049999999997,Bank Transfer,In-Store,North,Regular,3.1,0,2023,2023-03
TXN-107309,CUST-2242,2023-04-07,Books,SQL Mastery,2.0,32.24,0.12,56.7424,Debit Card,Online,North,ERROR,1.9,0,2023,2023-04
TXN-109970,CUST-1075,2024-07-17,Sports & Outdoors,Protein Powder,6.0,46.85,0.27,205.203,PayPal,Online,North,VIP,4.4,0,2024,2024-07
TXN-107332,CUST-3457,2024-05-24,Home & Kitchen,Coffee Maker,6.0,69.44,0.13,362.47679999999997,Cash,In-Store,South,Premium,3.9,0,2024,2024-05
TXN-109216,CUST-3559,2022-12-24,Beauty & Personal Care,Perfume Set,5.0,91.45,0.28,329.21999999999997,PayPal,In-Store,Central,Premium,3.6,0,2022,2022-12
TXN-103201,CUST-4109,2023-11-02,Toys & Games,Nerf Blaster,6.0,24.64,0.29,104.9664,Credit Card,Online,South,Premium,2.1,1,2023,2023-11
TXN-104969,CUST-4883,2024-12-22,Electronics,Gaming Mouse,1.0,56.64,0.3,39.647999999999996,Cash,In-Store,South,Regular,2.9,0,2024,2024-12
TXN-100334,CUST-1030,2024-12-28,Sports & Outdoors,Dumbbells Set,2.0,90.24,0.05,171.456,Credit Card,In-Store,South,New,4.3,0,2024,2024-12
TXN-107844,CUST-4306,2023-07-04,Home & Kitchen,Kitchen Knife Set,4.0,82.2,0.25,246.60000000000002,Cash,Online,West,Regular,1.8,0,2023,2023-07
TXN-106761,CUST-4516,2022-04-08,Automotive,Steering Wheel Cover,7.0,27.25,0.1,171.675,Cash,In-Store,South,Premium,2.5,0,2022,2022-04
TXN-102753,CUST-3435,2023-12-20,Automotive,Car Air Freshener,7.0,10.67,0.27,54.5237,PayPal,Online,East,New,3.6,0,2023,2023-12
TXN-108148,CUST-2398,2024-06-05,Electronics,Tablet,7.0,347.36,0.26,1799.3247999999999,Bank Transfer,Mobile App,East,Premium,4.9,0,2024,2024-06
TXN-106987,CUST-1537,2024-05-10,Automotive,Car Floor Mats,7.0,35.11,0.178,202.02294,Credit Card,Online,East,Regular,2.5,0,2024,2024-05
TXN-109875,CUST-1519,2023-02-06,Home & Kitchen,Toaster Oven,6.0,83.99,0.11,448.50659999999993,Bank Transfer,In-Store,Central,New,2.5,0,2023,2023-02
TXN-103740,CUST-2166,2022-04-18,Sports & Outdoors,Jump Rope,6.0,15.58,0.03,90.6756,Credit Card,In-Store,West,New,2.8,0,2022,2022-04
TXN-105324,CUST-2752,2023-01-31,Sports & Outdoors,Protein Powder,9.0,50.73,0.13,397.2159,PayPal,In-Store,East,VIP,1.1,0,2023,2023-01
TXN-104818,CUST-1237,2024-09-26,Clothing,Cap,5.0,19.54,0.17,81.09099999999998,Debit Card,Mobile App,East,VIP,2.4,1,2024,2024-09
TXN-108202,CUST-2045,2023-11-11,Sports & Outdoors,Yoga Mat,9.0,31.13,0.0,280.17,Cash,Online,South,Regular,4.4,0,2023,2023-11
TXN-107393,CUST-2555,2022-02-03,Automotive,Jump Starter,8.0,72.04,0.2,461.05600000000004,Cash,Mobile App,North,Premium,1.7,0,2022,2022-02
TXN-105570,CUST-3198,2022-03-29,Electronics,Laptop,2.0,889.37,0.11,1583.0786,Credit Card,Online,Central,Premium,2.1,0,2022,2022-03
TXN-108604,CUST-2607,2024-12-13,Books,Statistics 101,3.0,26.03,0.08,71.84280000000001,Cash,Mobile App,Central,New,2.9,0,2024,2024-12
TXN-107169,CUST-1821,2023-10-24,Books,Clean Code,3.0,30.29,0.13,79.0569,Debit Card,Mobile App,East,New,2.4,0,2023,2023-10
TXN-101047,CUST-1744,2022-05-30,Beauty & Personal Care,Face Serum,3.0,34.65,0.2,83.16,Bank Transfer,Online,West,New,4.6,0,2022,2022-05
TXN-109248,CUST-2416,2024-07-22,Beauty & Personal Care,Hair Dryer,4.0,40.34,0.05,153.292,Credit Card,Mobile App,West,Regular,3.2,0,2024,2024-07
TXN-109139,CUST-1916,2024-12-11,Clothing,Hoodie,2.0,53.66,0.0,107.32,Credit Card,Mobile App,West,Regular,2.3400000000000003,0,2024,2024-12
TXN-104049,CUST-1137,2024-02-05,Electronics,Monitor,4.0,294.66,0.13,1025.4168000000002,Credit Card,Mobile App,South,Premium,4.9,1,2024,2024-02
TXN-101657,CUST-1015,2022-07-17,Home & Kitchen,Vacuum Cleaner,9.0,193.46,0.12,1532.2032000000002,Debit Card,Mobile App,North,VIP,4.2,0,2022,2022-07
TXN-108996,CUST-4648,2022-06-06,Books,Python for Data Science,3.0,43.13,0.12,113.86320000000002,Bank Transfer,Online,North,Premium,3.1,1,2022,2022-06
TXN-106032,CUST-4978,2024-04-20,Home & Kitchen,Toaster Oven,10.0,82.83,0.11,737.187,Debit Card,In-Store,West,New,1.1,0,2024,2024-04
TXN-109898,CUST-3142,2022-09-28,Automotive,Jump Starter,3.0,74.01,0.16,186.50520000000003,Cash,In-Store,Central,VIP,2.2,0,2022,2022-09
TXN-104637,CUST-1961,2022-05-08,Beauty & Personal Care,Perfume Set,8.0,82.84,0.03,642.8384,PayPal,Online,Central,New,2.0,0,2022,2022-05
TXN-108039,CUST-1635,2024-07-26,Clothing,Backpack,1.0,59.79,0.02,58.5942,Debit Card,Online,Central,ERROR,4.6,0,2024,2024-07
TXN-103918,CUST-3114,2023-01-14,Automotive,Dash Cam,10.0,98.88,0.04,949.2479999999999,Bank Transfer,Online,East,Regular,2.3,1,2023,2023-01
TXN-101008,CUST-1397,2022-09-10,Sports & Outdoors,Treadmill,3.0,650.53,0.11,1736.9151,PayPal,In-Store,South,Regular,3.3,0,2022,2022-09
TXN-105259,CUST-3128,2023-08-06,Home & Kitchen,Rice Cooker,5.0,46.26,0.1,208.17,Cash,Online,West,Regular,3.3,0,2023,2023-08
TXN-101049,CUST-1773,2022-11-09,Automotive,Seat Covers Set,10.0,52.69,0.28,379.368,Cash,In-Store,East,Premium,1.4,1,2022,2022-11
TXN-100551,CUST-1734,2024-01-23,Sports & Outdoors,Resistance Bands,8.0,21.57,0.28,124.2432,Credit Card,Mobile App,West,Regular,2.6,1,2024,2024-01
TXN-100328,CUST-4010,2022-12-22,Beauty & Personal Care,Face Serum,2.0,32.73,0.06,61.53239999999999,Bank Transfer,In-Store,West,Regular,2.7,1,2022,2022-12
TXN-105182,CUST-4402,2023-03-16,Clothing,Winter Jacket,2.0,138.27,0.3,193.578,Cash,Online,West,Regular,4.4,0,2023,2023-03
TXN-106935,CUST-4884,2023-09-20,Books,Machine Learning Basics,8.0,36.19,0.15,246.09199999999998,Cash,Online,North,Regular,3.8,0,2023,2023-09
TXN-108920,CUST-4368,2022-03-23,Toys & Games,Nerf Blaster,3.0,25.22,0.24,57.501599999999996,Cash,Online,East,Premium,1.2,0,2022,2022-03
TXN-101193,CUST-4083,2024-02-25,Books,The Pragmatic Programmer,8.0,40.77,0.26,241.35840000000002,Bank Transfer,In-Store,West,VIP,4.8,0,2024,2024-02
TXN-100682,CUST-4493,2024-07-10,Sports & Outdoors,Treadmill,7.0,632.41,0.06,4161.257799999999,Bank Transfer,In-Store,East,Premium,3.3,0,2024,2024-07
TXN-108773,CUST-2465,2024-08-06,Electronics,Webcam,10.0,92.88,0.28,668.736,Cash,In-Store,West,VIP,3.3,1,2024,2024-08
TXN-109592,CUST-3752,2022-07-31,Beauty & Personal Care,Electric Toothbrush,4.0,46.4,0.26,137.344,PayPal,Online,South,New,1.5,0,2022,2022-07
TXN-109007,CUST-4136,2022-02-21,Toys & Games,Jigsaw Puzzle,6.0,19.26,0.08,106.3152,Credit Card,In-Store,West,Premium,3.2,0,2022,2022-02
TXN-108026,CUST-3104,2022-06-19,Automotive,Seat Covers Set,6.0,53.78,0.12,283.9584,PayPal,Mobile App,East,Regular,3.9,0,2022,2022-06
TXN-102213,CUST-1470,2022-12-18,Automotive,Dash Cam,8.0,88.66,0.1,638.352,PayPal,In-Store,South,New,4.7,0,2022,2022-12
TXN-101305,CUST-3569,2022-07-19,Books,SQL Mastery,3.0,33.36,0.01,99.0792,Bank Transfer,In-Store,East,Premium,4.540000000000001,0,2022,2022-07
TXN-104435,CUST-4752,2023-05-30,Books,Data Structures,7.0,50.74,0.08,326.7656,Credit Card,In-Store,South,Regular,4.7,0,2023,2023-05
TXN-108009,CUST-2389,2023-12-12,Clothing,Dress Shirt,10.0,38.27,0.06,359.738,PayPal,Mobile App,North,Regular,3.1199999999999997,0,2023,2023-12
TXN-107567,CUST-2510,2024-08-22,Beauty & Personal Care,Beard Trimmer,2.0,47.05,0.22,73.398,Debit Card,Mobile App,North,Premium,4.6,0,2024,2024-08
TXN-101366,CUST-3742,2024-11-17,Electronics,Gaming Mouse,7.0,55.34,0.07,360.2634,Debit Card,In-Store,West,New,3.2,0,2024,2024-11
TXN-100400,CUST-4299,2023-12-13,Home & Kitchen,Bed Sheets Set,9.0,47.32,0.24,323.6688,PayPal,Mobile App,South,Regular,3.8,0,2023,2023-12
TXN-101615,CUST-3831,2022-05-06,Clothing,Winter Jacket,10.0,142.93,0.13,1243.4910000000002,Cash,In-Store,West,Regular,2.9,0,2022,2022-05
TXN-106725,CUST-1570,2023-08-14,Electronics,Tablet,2.0,310.63,0.12,546.7088,PayPal,In-Store,West,VIP,3.5,0,2023,2023-08
TXN-108680,CUST-3942,2022-08-28,Sports & Outdoors,Cycling Helmet,2.0,62.16,0.136,107.41247999999999,PayPal,In-Store,South,Premium,1.7,0,2022,2022-08
TXN-100365,CUST-2171,2024-11-27,Electronics,Wireless Headphones,8.0,154.2,0.0,1233.6,Cash,In-Store,Central,Premium,3.5,0,2024,2024-11
TXN-101843,CUST-2639,2023-07-30,Home & Kitchen,Bed Sheets Set,1.0,49.85,0.1,44.865,Credit Card,Mobile App,West,Regular,2.9,0,2023,2023-07
TXN-102485,CUST-3864,2024-11-06,Electronics,Bluetooth Speaker,4.0,78.36,0.01,310.30559999999997,Cash,Mobile App,South,VIP,5.0,1,2024,2024-11
TXN-105808,CUST-1895,2024-04-16,Automotive,Car Air Freshener,5.0,9.29,0.26,34.373,Debit Card,In-Store,South,Regular,2.1,0,2024,2024-04
TXN-104574,CUST-2025,2023-03-23,Clothing,Sunglasses,7.0,33.73,0.16,198.33239999999998,Debit Card,Mobile App,East,ERROR,4.7,0,2023,2023-03
TXN-105039,CUST-2934,2024-10-06,Toys & Games,Play-Doh Kit,10.0,24.34,0.23,187.418,PayPal,In-Store,East,Premium,4.6,0,2024,2024-10
TXN-103257,CUST-1610,2022-08-24,Toys & Games,Drone Mini,5.0,95.92,0.04,460.416,Debit Card,Mobile App,Central,Premium,2.6,0,2022,2022-08
TXN-106737,CUST-4189,2023-03-09,Beauty & Personal Care,Face Cream,2.0,28.08,0.16,47.1744,Credit Card,In-Store,North,Regular,3.1,0,2023,2023-03
TXN-108234,CUST-1342,2024-08-12,Toys & Games,Remote Control Car,7.0,45.92,0.03,311.79679999999996,PayPal,Online,North,Premium,1.6,0,2024,2024-08
TXN-108502,CUST-3957,2024-04-27,Books,Clean Code,4.0,30.03,0.11,106.9068,Cash,In-Store,North,Regular,4.7,0,2024,2024-04
TXN-106418,CUST-2934,2022-02-23,Clothing,Hoodie,6.0,51.24,0.23,236.7288,PayPal,Online,South,VIP,3.3,0,2022,2022-02
TXN-104543,CUST-2038,2023-09-07,Automotive,Car Floor Mats,3.0,36.41,0.25,81.92249999999999,Debit Card,Online,West,VIP,3.6,0,2023,2023-09
TXN-109951,CUST-3131,2022-09-23,Automotive,Jump Starter,2.0,73.81,0.06,138.7628,Debit Card,In-Store,Central,New,2.0,0,2022,2022-09
TXN-106666,CUST-3520,2024-05-24,Toys & Games,Nerf Blaster,8.0,27.22,0.11000000000000001,193.8064,Bank Transfer,In-Store,North,New,3.2,1,2024,2024-05
TXN-101678,CUST-3058,2022-04-17,Sports & Outdoors,Jump Rope,5.0,16.43,0.13,71.4705,PayPal,Mobile App,North,Regular,3.1,0,2022,2022-04
TXN-108837,CUST-4687,2023-08-11,Beauty & Personal Care,Body Lotion,6.0,18.27,0.08,100.85040000000001,Bank Transfer,Online,Central,Premium,3.9,0,2023,2023-08
TXN-104405,CUST-2700,2023-10-20,Home & Kitchen,Blender,6.0,59.63,0.14,307.6908,Credit Card,In-Store,Central,Regular,3.7,0,2023,2023-10
TXN-104161,CUST-2984,2022-11-24,Books,The Pragmatic Programmer,6.0,45.78,0.16,230.7312,PayPal,Mobile App,North,New,3.3,0,2022,2022-11
TXN-106045,CUST-3986,2023-01-27,Books,Atomic Habits,4.0,21.94,0.09,79.86160000000001,Cash,Online,West,VIP,1.9,0,2023,2023-01
TXN-104630,CUST-1724,2023-12-31,Home & Kitchen,Cookware Set,10.0,164.93,0.25,1236.9750000000001,Credit Card,In-Store,Central,VIP,4.1,0,2023,2023-12
TXN-101308,CUST-1444,2024-05-10,Home & Kitchen,Toaster Oven,3.0,72.55,0.21,171.9435,Credit Card,In-Store,South,Regular,1.6,0,2024,2024-05
TXN-102209,CUST-4238,2024-04-18,Clothing,Sunglasses,5.0,32.36,0.16,135.912,Debit Card,Online,East,Regular,3.2,1,2024,2024-04
TXN-105962,CUST-1303,2023-03-24,Clothing,Dress Shirt,2.0,38.67,0.21,61.098600000000005,Cash,In-Store,North,Regular,2.88,0,2023,2023-03
TXN-109834,CUST-4819,2022-12-27,Home & Kitchen,Bed Sheets Set,10.0,49.04,0.03,475.688,Cash,Mobile App,Central,VIP,2.1,1,2022,2022-12
TXN-105991,CUST-1864,2023-05-23,Beauty & Personal Care,Beard Trimmer,8.0,46.77,0.11,333.0024,PayPal,Online,Central,Premium,2.4,1,2023,2023-05
TXN-106529,CUST-4153,2024-06-08,Electronics,Wireless Headphones,3.0,159.49,0.21,377.9913,PayPal,Mobile App,Central,New,3.3,0,2024,2024-06
TXN-105164,CUST-3011,2022-08-15,Home & Kitchen,Desk Lamp,7.0,36.08,0.02,247.5088,Cash,Mobile App,East,VIP,2.8,0,2022,2022-08
TXN-106133,CUST-3811,2023-02-16,Beauty & Personal Care,Face Cream,6.0,32.13,0.19,156.15180000000004,Debit Card,In-Store,North,New,2.1,0,2023,2023-02
TXN-109571,CUST-2731,2024-02-07,Toys & Games,Action Figure Set,8.0,31.94,0.26,189.0848,Bank Transfer,In-Store,North,New,2.1,0,2024,2024-02
TXN-101649,CUST-4068,2024-02-02,Home & Kitchen,Cookware Set,3.0,137.82,0.23,318.3642,Debit Card,Mobile App,North,VIP,3.2,0,2024,2024-02
TXN-101106,CUST-4321,2024-09-10,Sports & Outdoors,Treadmill,1.0,544.98,0.23399999999999999,417.45468,Bank Transfer,In-Store,Central,Regular,3.5199999999999996,0,2024,2024-09
TXN-106497,CUST-3022,2023-07-16,Electronics,Webcam,1.0,84.14,0.25,63.105000000000004,Cash,In-Store,North,Premium,2.1,0,2023,2023-07
TXN-102463,CUST-2956,2022-07-27,Automotive,Car Phone Mount,6.0,19.71,0.11,105.2514,Cash,Online,West,Premium,1.5,0,2022,2022-07
TXN-104185,CUST-3774,2024-12-15,Home & Kitchen,ERROR,1.0,87.52,0.21,69.1408,Cash,Online,North,Premium,2.2,0,2024,2024-12
TXN-104738,CUST-3936,2022-12-24,Sports & Outdoors,Dumbbells Set,4.0,95.74,0.23,294.87919999999997,Cash,In-Store,North,New,1.6,0,2022,2022-12
TXN-107776,CUST-4503,2023-12-26,Clothing,Sneakers,1.0,87.36,0.07,81.2448,Bank Transfer,In-Store,East,New,1.8,0,2023,2023-12
TXN-108766,CUST-4193,2024-09-20,Books,Clean Code,9.0,29.91,0.24,204.5844,Credit Card,In-Store,South,New,3.6,1,2024,2024-09
TXN-101187,CUST-2043,2022-01-09,Clothing,Backpack,9.0,55.47,0.03,484.2531,Bank Transfer,Mobile App,South,Premium,3.7,0,2022,2022-01
TXN-108986,CUST-4885,2022-01-23,Beauty & Personal Care,Face Serum,9.0,35.66,0.21,253.54259999999996,Debit Card,Mobile App,West,New,1.8,0,2022,2022-01
TXN-104108,CUST-1803,2024-04-13,Home & Kitchen,Cookware Set,5.0,145.01,0.07,674.2964999999999,PayPal,Online,South,New,1.4,0,2024,2024-04
TXN-103286,CUST-4687,2024-09-17,Electronics,Tablet,6.0,338.65,0.15,1727.1149999999998,Cash,Online,South,Premium,2.9,0,2024,2024-09
TXN-102356,CUST-1301,2023-09-14,Toys & Games,Chess Set,1.0,39.61,0.27,28.9153,Cash,Online,West,Regular,2.3,0,2023,2023-09
TXN-101914,CUST-3777,2024-08-21,Home & Kitchen,Cookware Set,4.0,135.53,0.18,444.5384,Credit Card,Online,West,VIP,2.5,0,2024,2024-08
TXN-104424,CUST-1195,2023-07-13,Electronics,Monitor,2.0,323.71,0.17,537.3585999999999,Bank Transfer,Mobile App,Central,Regular,2.3,0,2023,2023-07
TXN-103730,CUST-2288,2023-11-22,Automotive,Car Phone Mount,7.0,21.13,0.02,144.9518,PayPal,In-Store,Central,VIP,1.5,1,2023,2023-11
TXN-102557,CUST-1398,2022-08-12,Books,Atomic Habits,8.0,19.26,0.184,125.72928000000002,Credit Card,In-Store,North,VIP,4.2,0,2022,2022-08
TXN-104193,CUST-1789,2024-02-10,Electronics,Monitor,8.0,308.7,0.07,2296.7279999999996,Cash,In-Store,East,Premium,1.0,1,2024,2024-02
TXN-100387,CUST-4539,2023-10-29,Home & Kitchen,Air Fryer,6.0,90.69,0.26,402.6636,PayPal,Online,Central,VIP,3.2,0,2023,2023-10
TXN-104476,CUST-3304,2023-11-03,Automotive,Steering Wheel Cover,5.0,25.62,0.04,122.97599999999998,PayPal,In-Store,East,Regular,4.0,0,2023,2023-11
TXN-109175,CUST-3966,2024-03-06,Sports & Outdoors,Dumbbells Set,2.0,88.35,0.03,171.39899999999997,Credit Card,Online,South,ERROR,3.6,0,2024,2024-03
TXN-100096,CUST-3557,2023-07-18,Clothing,Running Shoes,3.0,86.79,0.06400000000000002,243.70631999999998,Bank Transfer,Mobile App,East,New,5.0,1,2023,2023-07
TXN-103621,CUST-3025,2022-11-15,Clothing,Yoga Pants,4.0,41.37,0.18,135.6936,Bank Transfer,Mobile App,North,Regular,3.5,0,2022,2022-11
TXN-108107,CUST-3635,2023-06-21,Beauty & Personal Care,Face Cream,3.0,31.74,0.3,66.654,Bank Transfer,In-Store,North,Premium,4.8,0,2023,2023-06
TXN-105005,CUST-4293,2022-07-30,Toys & Games,Jigsaw Puzzle,1.0,20.86,0.27,15.227799999999998,Debit Card,In-Store,Central,Premium,1.5,1,2022,2022-07
TXN-108401,CUST-3279,2024-12-12,Books,Business Analytics,7.0,34.61,0.02,237.42459999999997,PayPal,In-Store,South,Premium,3.4,0,2024,2024-12
TXN-100873,CUST-3725,2024-10-25,Electronics,Tablet,5.0,306.08,0.24,1163.1039999999998,Bank Transfer,In-Store,North,ERROR,1.6,0,2024,2024-10
TXN-107901,CUST-1042,2022-06-17,Home & Kitchen,Bed Sheets Set,1.0,53.81,0.15,45.7385,Bank Transfer,Mobile App,Central,New,4.7,0,2022,2022-06
TXN-106071,CUST-4867,2023-08-11,Books,Atomic Habits,7.0,19.6,0.21,108.38800000000002,Debit Card,Online,North,New,3.9,0,2023,2023-08
TXN-108491,CUST-3360,2023-03-18,Automotive,Jump Starter,6.0,74.82,0.17,372.6036,PayPal,In-Store,East,Regular,1.6,1,2023,2023-03
TXN-106837,CUST-2496,2023-07-19,Sports & Outdoors,Protein Powder,5.0,45.63,0.21,180.23850000000002,PayPal,Mobile App,Central,New,4.5,0,2023,2023-07
TXN-100141,CUST-3506,2022-09-23,Books,Statistics 101,8.0,28.39,0.24,172.6112,Credit Card,In-Store,East,New,5.0,0,2022,2022-09
TXN-103188,CUST-2586,2023-08-25,Toys & Games,Jigsaw Puzzle,4.0,18.3,0.07,68.076,Credit Card,In-Store,West,Premium,4.0,0,2023,2023-08
TXN-103653,CUST-1269,2022-03-09,Beauty & Personal Care,Electric Toothbrush,2.0,46.16,0.17,76.62559999999999,Bank Transfer,Mobile App,West,VIP,2.9,1,2022,2022-03
TXN-107984,CUST-2007,2023-08-31,Automotive,Car Floor Mats,7.0,36.1,0.12,222.376,Debit Card,Online,Central,VIP,4.6,0,2023,2023-08
TXN-109354,CUST-2105,2023-04-02,Books,SQL Mastery,4.0,33.88,0.16,113.83680000000001,Credit Card,In-Store,Central,Regular,4.5,0,2023,2023-04
TXN-100945,CUST-1906,2024-04-19,Automotive,Seat Covers Set,1.0,48.39,0.09,44.0349,Bank Transfer,In-Store,Central,Premium,4.1,0,2024,2024-04
TXN-108409,CUST-4630,2023-11-02,Beauty & Personal Care,Hair Dryer,2.0,40.5,0.21,63.99,PayPal,Mobile App,West,New,2.2,1,2023,2023-11
TXN-102617,CUST-1763,2024-10-06,Sports & Outdoors,Jump Rope,1.0,14.5,0.25,10.875,Cash,Mobile App,East,Premium,3.7,1,2024,2024-10
TXN-105527,CUST-4763,2023-01-28,Clothing,Sunglasses,6.0,35.34,0.22,165.39120000000003,PayPal,Online,North,VIP,3.1,0,2023,2023-01
TXN-105405,CUST-3948,2023-11-20,Home & Kitchen,Vacuum Cleaner,2.0,206.8,0.0,413.6,Bank Transfer,In-Store,East,Regular,1.7,0,2023,2023-11
TXN-108730,CUST-4344,2023-01-03,Clothing,Sunglasses,1.0,33.59,0.14,28.887400000000003,Debit Card,Online,North,New,1.8,1,2023,2023-01
TXN-102060,CUST-3154,2022-11-15,Home & Kitchen,Blender,5.0,54.15,0.14,232.845,Cash,Online,Central,VIP,2.62,0,2022,2022-11
TXN-101847,CUST-3143,2024-03-06,Clothing,Hoodie,8.0,49.59,0.14,341.17920000000004,Debit Card,Online,West,Regular,2.7,0,2024,2024-03
TXN-101017,CUST-3577,2024-11-13,Beauty & Personal Care,Lip Balm Pack,1.0,13.84,0.11,12.3176,PayPal,Online,North,Regular,1.6,0,2024,2024-11
TXN-100822,CUST-3598,2022-09-15,Beauty & Personal Care,Body Lotion,8.0,18.79,0.28,108.23039999999999,PayPal,Mobile App,Central,Regular,1.1,0,2022,2022-09
TXN-100201,CUST-2449,2022-07-03,Automotive,Steering Wheel Cover,7.0,25.26,0.03,171.51540000000003,Bank Transfer,In-Store,Central,VIP,4.5,0,2022,2022-07
TXN-105908,CUST-4007,2024-12-24,Beauty & Personal Care,Face Serum,2.0,34.4,0.1,61.92,Debit Card,Mobile App,West,Premium,3.0,0,2024,2024-12
TXN-104354,CUST-3673,2022-11-03,Electronics,Webcam,2.0,97.83,0.17,162.3978,PayPal,In-Store,East,VIP,4.0,1,2022,2022-11
TXN-100936,CUST-4541,2022-06-27,Clothing,Running Shoes,7.0,88.99,0.15,529.4905,Cash,Online,North,VIP,4.2,0,2022,2022-06
TXN-109074,CUST-2139,2024-02-08,Beauty & Personal Care,Sunscreen SPF50,2.0,21.63,0.11,38.5014,Bank Transfer,Online,South,New,4.0,0,2024,2024-02
TXN-104734,CUST-2172,2023-06-25,Clothing,Dress Shirt,8.0,42.45,0.18,278.47200000000004,PayPal,Online,North,VIP,1.9,0,2023,2023-06
TXN-102705,CUST-1799,2023-12-09,Beauty & Personal Care,Face Serum,7.0,34.33,0.18,197.0542,Credit Card,In-Store,North,VIP,3.0,1,2023,2023-12
TXN-103626,CUST-2832,2022-07-09,Sports & Outdoors,Resistance Bands,9.0,19.45,0.26,129.53699999999998,Debit Card,Mobile App,Central,New,1.7,0,2022,2022-07
TXN-104842,CUST-2490,2023-12-25,Toys & Games,Board Game Pack,6.0,32.18,0.28,139.0176,Credit Card,In-Store,West,VIP,4.2,0,2023,2023-12
TXN-101879,CUST-4319,2023-08-28,Automotive,Car Phone Mount,1.0,18.32,0.22,14.2896,Cash,Online,South,VIP,1.9,1,2023,2023-08
TXN-105653,CUST-2536,2022-12-11,Beauty & Personal Care,Perfume Set,4.0,91.49,0.29,259.8316,Cash,In-Store,South,VIP,3.3,0,2022,2022-12
TXN-105108,CUST-4107,2024-11-13,Beauty & Personal Care,Face Serum,8.0,37.54,0.1,270.288,Bank Transfer,In-Store,West,New,3.1,0,2024,2024-11
TXN-107926,CUST-3073,2022-11-08,Toys & Games,Remote Control Car,4.0,50.82,0.16,170.7552,Bank Transfer,Online,West,ERROR,3.2,0,2022,2022-11
TXN-109938,CUST-1316,2023-09-28,Books,Statistics 101,2.0,30.15,0.18,49.446,PayPal,Mobile App,West,ERROR,2.9,0,2023,2023-09
TXN-103398,CUST-4866,2024-08-09,Automotive,Tire Inflator,2.0,41.96,0.09,76.36720000000001,Bank Transfer,Mobile App,Central,Regular,2.6,1,2024,2024-08
TXN-100303,CUST-1841,2022-11-10,Automotive,Car Air Freshener,5.0,9.24,0.14,39.732,Credit Card,Online,West,Regular,3.6,0,2022,2022-11
TXN-103265,CUST-1511,2024-11-10,Home & Kitchen,Bed Sheets Set,6.0,50.14,0.17,249.6972,Bank Transfer,In-Store,North,New,3.4,0,2024,2024-11
TXN-103926,CUST-4178,2024-05-16,Electronics,Webcam,7.0,97.48,0.29,484.4756,Credit Card,In-Store,North,VIP,1.0,0,2024,2024-05
TXN-105270,CUST-3970,2024-10-25,Books,Deep Work,1.0,16.68,0.1,15.012,PayPal,In-Store,Central,Regular,1.7,1,2024,2024-10
TXN-104250,CUST-1254,2022-07-09,Clothing,Winter Jacket,10.0,134.03,0.17,1112.4489999999998,Credit Card,Mobile App,Central,VIP,2.2,0,2022,2022-07
TXN-104348,CUST-2145,2023-09-26,Books,Clean Code,3.0,28.26,0.03,82.2366,Credit Card,In-Store,Central,VIP,3.6,0,2023,2023-09
TXN-102321,CUST-2265,2024-09-26,Toys & Games,Action Figure Set,6.0,27.61,0.08,152.40720000000002,Credit Card,Online,Central,VIP,4.5,0,2024,2024-09
TXN-107660,CUST-1450,2022-10-13,Beauty & Personal Care,Face Serum,3.0,37.97,0.268,83.38212,PayPal,In-Store,North,VIP,2.9,0,2022,2022-10
TXN-108675,CUST-1545,2023-12-31,Home & Kitchen,Toaster Oven,6.0,82.68,0.22,386.9424,Debit Card,In-Store,West,Regular,2.5,0,2023,2023-12
TXN-109128,CUST-4364,2023-06-29,Automotive,Jump Starter,5.0,83.59,0.23,321.8215,Bank Transfer,In-Store,West,New,1.4,0,2023,2023-06
